"primary_type_2_npi","referring_type_2_npi","primary_type_2_npi_city","referring_type_2_npi_city","primary_type_2_npi_state","referring_type_2_npi_state","primary_type_2_npi_postal_code","referring_type_2_npi_postal_code","primary_type_2_npi_lat","referring_type_2_npi_lat","primary_type_2_npi_lng","referring_type_2_npi_lng","primary_type_2_npi_name","referring_type_2_npi_name","primary_hospital_name","referring_hospital_name","primary_type_1_npi","referring_type_1_npi","primary_type_1_npi_name","referring_type_1_npi_name","primary_specialty","referring_specialty","date","diagnosis_code","diagnosis_code_description","procedure_code","procedure_code_description","total_claim_charge","total_claim_line_charge","patient_count"
"1871521542","1053403402","ANN ARBOR","JACKSON","MICHIGAN","MICHIGAN","48108","49201","42.222171783447266","42.24977111816406","-83.73179626464844","-84.38152313232422","JACKSON COMMUNITY AMBULANCE INC.","W.A. FOOTE MEMORIAL HOSPITAL, INC.","","Henry Ford Jackson Hospital","0","1588015879","","MICHELE JOHNSON","","","2023-05-01","","","0","Ground mileage","4217","2673","1"
"1891473203","1205459880","","","","","","","0","0","0","0","LABORATORY CORPORATION OF AMERICA","SERENITY WELLNESS CLINIC LLC","","Cedar Hills Hospital","0","1407023393","","BIJANA DEVO","","","2024-10-01","","","82670","Assay Of Total Estradiol","2097","192.15","1"
"1265587000","1437230034","FARMINGDALE","NEW YORK","NEW YORK","NEW YORK","11735","10016","40.731590270996094","40.74517059326172","-73.43270111083984","-73.97834014892578","APEX LABORATORY, INC.","NYU LANGONE HOSPITALS","","Tisch Hospital","0","1295771087","","ANDREW PORGES","","","2020-08-01","","","80053","Comprehensive Metabolic Panel","74.78","10.56","1"
"1902995624","1376724633","","METAIRIE","","LOUISIANA","","70006","0","30.014009475708008","0","-90.19168853759766","EAST JEFFERSON GENERAL HOSPITAL","KELVIN CONTREARY, MD LLC","","East Jefferson General Hospital","0","1932112034","","KELVIN CONTREARY","","","2020-08-01","","","84443","Assay Of Thyroid Stimulating Hormone Tsh","1861.97","652.45","5"
"1689600975","1780658443","ANN ARBOR","YPSILANTI","MICHIGAN","MICHIGAN","48108","48197","42.222171783447266","42.197139739990234","-83.73179626464844","-83.62885284423828","HURON VALLEY AMBULANCE INC","ST JOSEPH MERCY HOSPITAL","","Trinity Health Ann Arbor Hospital","0","1376956680","","MARISA MARTINEZ-SWANSON","","","2024-07-01","","","0","Bls","4658","1622","1"
"1962502229","1285641514","NEW YORK","NEW HYDE PARK","NEW YORK","NEW YORK","10005","11040","40.70616149902344","40.74562072753906","-74.00907135009766","-73.6798324584961","INTEGRA PARTNERS LLC","LONG ISLAND JEWISH MEDICAL CENTER","","Long Island Jewish Medical Center","0","1295268795","","NADEEM HAQUE","","","2022-07-01","","","0","Electric breast pump","194.77","194.77","1"
"0","1285845982","","SYLMAR","","CALIFORNIA","","91342","0","34.31515121459961","0","-118.38510131835938","","COUNTY OF LOS ANGELES","","Olive View-UCLA Medical Center","0","1790362705","","ASHA AYUB","","","2023-11-01","","","0","Straight tip urine catheter","993.3","993.3","1"
"1912952375","0","SOUTHLAKE","","TEXAS","","76092","","32.95998001098633","0","-97.14859008789062","0","BYRAM HEALTHCARE CENTERS, INC.","","","","0","1811988116","","Womens Specialist of Plano LLP","","","2017-08-01","","","0","Electric breast pump","192.5","192.5","1"
"1538144910","1629381678","BURLINGTON","WEST COLUMBIA","NORTH CAROLINA","SOUTH CAROLINA","27215","29169","36.03179168701172","33.996498107910156","-79.48890686035156","-81.09718322753906","LABORATORY CORPORATION OF AMERICA HOLDINGS","EAU CLAIRE COOPERATIVE HEALTH CENTER, INC.","","Lexington Medical Center","0","1194163832","","APREL BARNES","","","2021-03-01","","","87491","Iadna Chlamydia Trachomatis Amplified Probe Tq","1188","113.63","1"
"1962502229","1619969458","NEW YORK","PEEKSKILL","NEW YORK","NEW YORK","10005","10566","40.70616149902344","41.289188385009766","-74.00907135009766","-73.91844940185547","INTEGRA PARTNERS LLC","SUN RIVER HEALTH INC.","","NewYork-Presbyterian Hudson Valley Hospital","0","1003954173","","RAQUEL HAYNES","","","2024-09-01","","","0","Sio flex pelvic/sacr pre ots","240.84","63.26","1"
"1962502229","1891739132","NEW YORK","NEW YORK","NEW YORK","NEW YORK","10005","10128","40.70616149902344","40.78137969970703","-74.00907135009766","-73.95014953613281","INTEGRA PARTNERS LLC","MATERNAL FETAL MEDICINE ASSOCIATES, PLLC","","The Mount Sinai Hospital","0","1063440170","","MICHAEL SILVERSTEIN","","","2018-01-01","","","0","Electric breast pump","169.15","169.15","1"
"1245720820","1154415982","DELAND","SACRAMENTO","FLORIDA","CALIFORNIA","32724","95825","29.056499481201172","38.59038162231445","-81.22881317138672","-121.40637969970703","DAVITA LABS","UNIVERSITY DIALYSIS CENTER LLC","","Ascension Saint Thomas Hospital West","0","1407877608","","RATNAJI NALLAMOTHU","","","2023-12-01","","","83615","Lactate Dehydrogenase Ldh","320","117.07","1"
"1386913937","1447306113","APEX","DURHAM","NORTH CAROLINA","NORTH CAROLINA","27502","27704","35.72010040283203","36.04172897338867","-78.9150619506836","-78.83039855957031","NUMOTION","PRIVATE DIAGNOSTIC CLINIC, PLLC","","North Carolina Specialty Hospital","0","1518354604","","JENNIFER DECOSTE-LOPEZ","","","2023-10-01","","","0","W/c lateral trunk/hip suppor","10586.25","240.75","1"
"1154320687","0","BLOUNTVILLE","","TENNESSEE","","37617","","36.530670166015625","0","-82.3720932006836","0","SULLIVAN COUNTY EMS","","","","0","1154320687","","SULLIVAN COUNTY EMS","","","2019-05-01","","","0","Bls-emergency","6747.6","6747.6","7"
"1265587000","1568886653","FARMINGDALE","BROOKLYN","NEW YORK","NEW YORK","11735","11209","40.731590270996094","40.62211990356445","-73.43270111083984","-74.03015899658203","APEX LABORATORY, INC.","HCS CERTIFIED HOME CARE NY INC","","Maimonides Medical Center","0","1659428803","","PAUL GOLDSTEIN","","","2020-08-01","","","80053","Comprehensive Metabolic Panel","55.23","10.56","1"
"0","1730493032","","SEVEN FIELDS","","PENNSYLVANIA","","16046","0","40.70069122314453","0","-80.02999877929688","","UPMC HOME HEALTHCARE OF WESTERN PA","","Wexford Hospital","0","1669448015","","MJECZYSLAW WEINFELD","","","2020-12-01","","","0","Large disposable underpad","38.8","22.8","1"
"1063452829","1346230323","LAS VEGAS","LAS VEGAS","NEVADA","NEVADA","89119","89118","36.08475875854492","36.077239990234375","-115.1461410522461","-115.2139663696289","PREFERRED HOMECARE","SPRING VALLEY MEDICAL CENTER","","Spring Valley Hospital  Medical Center","0","1811944119","","MERCEDES CRUZ","","","2022-05-01","","","0","Oxygen concentrator","525","400","1"
"1649215229","1255401519","LITHIA SPRINGS","COLUMBUS","GEORGIA","GEORGIA","30122","31901","33.762969970703125","32.464881896972656","-84.63819122314453","-84.97987365722656","WYATT'S PHARMACY","THE MEDICAL CENTER INC","","Piedmont Columbus Regional - Midtown Campus","0","1891073763","","ANTOINETTE LEE-GREGORY","","","2018-03-01","","","0","Electric breast pump","199","199","1"
"1962502229","1740254143","NEW YORK","SUMMIT","NEW YORK","NEW JERSEY","10005","07901","40.70616149902344","40.71467971801758","-74.00907135009766","-74.36592102050781","INTEGRA PARTNERS LLC","AHS HOSPITAL CORP.","","Overlook Medical Center","0","1508485939","","LINDSEY ROTH","","","2022-12-01","","","0","Electric breast pump","749.15","749.15","4"
"1538144910","1215259775","BURLINGTON","ALEXANDRIA","NORTH CAROLINA","VIRGINIA","27215","22304","36.03179168701172","38.81378173828125","-79.48890686035156","-77.11392211914062","LABORATORY CORPORATION OF AMERICA HOLDINGS","NEIGHBORHOOD HEALTH","","Inova Alexandria Hospital","0","1548885494","","CAMILLA MAYBEE","","","2024-10-01","","","84443","Assay Of Thyroid Stimulating Hormone Tsh","231","146.29","1"
"1538144910","1073591822","BURLINGTON","ASHEVILLE","NORTH CAROLINA","NORTH CAROLINA","27215","28801","36.03179168701172","35.594120025634766","-79.48890686035156","-82.55785369873047","LABORATORY CORPORATION OF AMERICA HOLDINGS","GENOVA DIAGNOSTICS INC","","Mission Hospital","0","1851488316","","DOMINIQUE FRADIN-READ","","","2024-08-01","","","83036","Hemoglobin Glycosylated A1C","1487","29","1"
"1811997638","1730211541","LIBERTYVILLE","LAFAYETTE","ILLINOIS","LOUISIANA","60048","70508","42.29521942138672","30.15549087524414","-87.94981384277344","-92.02857971191406","MEDLINE HEALTHCARE COMPANY","WOMENS CLINIC OF ACADIANA LLC","","Our Lady of Lourdes Regional Medical Center","0","1609852474","","MICHAEL FOREMAN","","","2021-06-01","","","0","Electric breast pump","120","120","1"
"1912952375","1134254741","SOUTHLAKE","SHENANDOAH","TEXAS","TEXAS","76092","77380","32.95998001098633","30.13644027709961","-97.14859008789062","-95.46867370605469","BYRAM HEALTHCARE CENTERS, INC.","WOMEN'S HEALTHCARE AFFILIATES, P. A.","","Woodland Springs","0","1164420204","","BRYAN BEHNE","","","2023-04-01","","","0","Electric breast pump","600","600","2"
"1891473203","1295488344","","","","","","","0","0","0","0","LABORATORY CORPORATION OF AMERICA","NURTURE INTEGRATIVE HEALTH CLINIC, LLC","","Cedar Hills Hospital","0","1326717646","","COURTNEY COILE","","","2024-08-01","","","82310","Calcium Total","2307","27.18","1"
"0","1205087517","","WALDORF","","MARYLAND","","20601","0","38.61370086669922","0","-76.85089111328125","","PATIENT FIRST MARYLAND MEDICAL GROUP PLLC","","Henrico Doctors' Hospital","0","1295296408","","ABIOLA OKE","","","2022-09-01","","","0","Personal care ser per 15 min","1640.8","234.4","1"
"1649215229","1760498588","LITHIA SPRINGS","COVINGTON","GEORGIA","GEORGIA","30122","30014","33.762969970703125","33.57830047607422","-84.63819122314453","-83.82048034667969","WYATT'S PHARMACY","PIEDMONT NEWTON HOSPITAL, INC.","","Piedmont Newton Hospital","0","1801898705","","JONATHAN EHRLICH","","","2017-11-01","","","0","Electric breast pump","199","199","1"
"1689600975","1780658443","ANN ARBOR","YPSILANTI","MICHIGAN","MICHIGAN","48108","48197","42.222171783447266","42.197139739990234","-83.73179626464844","-83.62885284423828","HURON VALLEY AMBULANCE INC","ST JOSEPH MERCY HOSPITAL","","Trinity Health Ann Arbor Hospital","0","1376956680","","MARISA MARTINEZ-SWANSON","","","2022-10-01","","","0","Ground mileage","1116.15","381.15","1"
"1912952375","0","SOUTHLAKE","","TEXAS","","76092","","32.95998001098633","0","-97.14859008789062","0","BYRAM HEALTHCARE CENTERS, INC.","","","","0","1962167643","","CRYSTAL STRAWN","","","2024-07-01","","","0","Electric breast pump","300","300","1"
"1962502229","0","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","","","","0","1194220145","","SARAH WERNER","","","2019-05-01","","","0","Electric breast pump","145","145","1"
"1962502229","1265596548","NEW YORK","BRONX","NEW YORK","NEW YORK","10005","10459","40.70616149902344","40.82585144042969","-74.00907135009766","-73.89289093017578","INTEGRA PARTNERS LLC","URBAN HEALTH PLAN, INC.","","BronxCare Dr. Martin Luther King, Jr. Health Center","0","1417209651","","MARYAM MIRZAAGHA","","","2018-03-01","","","0","Electric breast pump","173.47","173.47","1"
"1265587000","1164585725","FARMINGDALE","ROSLYN","NEW YORK","NEW YORK","11735","11576","40.731590270996094","40.798431396484375","-73.43270111083984","-73.64765930175781","APEX LABORATORY, INC.","CHS PHYSICIAN PARTNERS, P.C","","Catholic Health Saint Francis Hospital & Heart Center","0","1619955499","","EDWARD ORUCI","","","2020-07-01","","","80053","Comprehensive Metabolic Panel","182.22","21.12","2"
"1265587000","1427616002","FARMINGDALE","","NEW YORK","","11735","","40.731590270996094","0","-73.43270111083984","0","APEX LABORATORY, INC.","NYU LANGONE HOSPITALS","","Tisch Hospital","0","1982019527","","JESUS GARCIA","","","2020-07-01","","","82746","Assay Of Folic Acid Serum","704.61","73.5","4"
"1538144910","1144237272","BURLINGTON","DELANO","NORTH CAROLINA","CALIFORNIA","27215","93215","36.03179168701172","35.77635955810547","-79.48890686035156","-119.19789123535156","LABORATORY CORPORATION OF AMERICA HOLDINGS","ADVENTIST HEALTH DELANO","","Adventist Health Delano","0","1346813870","","EVELYN WADE","","","2024-10-01","","","84443","Assay Of Thyroid Stimulating Hormone Tsh","1515","110.24","1"
"1538144910","1790174860","BURLINGTON","MESQUITE","NORTH CAROLINA","TEXAS","27215","75149","36.03179168701172","32.7700309753418","-79.48890686035156","-96.6148681640625","LABORATORY CORPORATION OF AMERICA HOLDINGS","PRIME HEALTHCARE SERVICES MESQUITE LLC","","Dallas Regional Medical Center","0","1528559556","","ANN LORAINE ROC","","","2024-03-01","","","80354","Drug Screening Fentanyl","572","21.65","1"
"1689600975","0","ANN ARBOR","","MICHIGAN","","48108","","42.222171783447266","0","-83.73179626464844","0","HURON VALLEY AMBULANCE INC","","","","0","1043877285","","JIA LIU","","","2023-01-01","","","0","Ground mileage","1514.5","742.5","1"
"1245468727","0","WINFIELD","","TEXAS","","75493","","33.13882827758789","0","-95.1085433959961","0","EAK GOOD NEIGHBOR HOME CARE","","","","0","1649412354","","CROSSROADS FAMILY CARE","","","2017-06-01","","","0","Attendant care service /15m","4599.63","375.48","1"
"1538144910","1154462943","BURLINGTON","WALDORF","NORTH CAROLINA","MARYLAND","27215","20602","36.03179168701172","38.58396911621094","-79.48890686035156","-76.89425659179688","LABORATORY CORPORATION OF AMERICA HOLDINGS","CAMBRIDGE PEDIATRICS, LLC","","University of Maryland Charles Regional Medical Center","0","1891782413","","SAYEED FAROOQUI","","","2024-03-01","","","80053","Comprehensive Metabolic Panel","279","48.3","1"
"1811997638","1992087266","LIBERTYVILLE","OVERLAND PARK","ILLINOIS","KANSAS","60048","66211","42.29521942138672","38.923580169677734","-87.94981384277344","-94.6368637084961","MEDLINE HEALTHCARE COMPANY","SIGNATURE MEDICAL GROUP OF KC, P.A.","","Children's Mercy Hospital Kansas","0","1093714370","","WARD OHLHAUSEN","","","2018-05-01","","","0","Electric breast pump","120","120","1"
"1538144910","1710020623","BURLINGTON","NEWPORT NEWS","NORTH CAROLINA","VIRGINIA","27215","23601","36.03179168701172","37.05863952636719","-79.48890686035156","-76.46392059326172","LABORATORY CORPORATION OF AMERICA HOLDINGS","RIVERSIDE PHYSICIAN SERVICES, INC.","","Riverside Regional Medical Center","0","1295364446","","MEGHNA CHOPRA","","","2024-09-01","","","82728","Assay Of Ferritin","492","82.95","1"
"1487665998","1487665998","GARDENA","GARDENA","CALIFORNIA","CALIFORNIA","90248","90248","33.87668991088867","33.87668991088867","-118.28350067138672","-118.28350067138672","DIAL PHARMACY","DIAL HEALTHCARE INCORPORATED","","","0","1952496663","","VICTOR KEVORKIAN","","","2018-12-01","","","0","Ef ped caloric dense>/=0.7kc","375","375","1"
"0","1801373352","","LANCASTER","","CALIFORNIA","","93534","0","34.71569061279297","0","-118.1512222290039","","ANTELOPE VALLEY LUNG & SLEEP INSTITUTE, INC","","Antelope Valley Medical Center","0","1932188521","","SYED AHMED","","","2023-10-01","","","71045","Radiologic Exam Chest Single View","790.66","75.41","1"
"1962502229","1356406136","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11205","40.70616149902344","40.694679260253906","-74.00907135009766","-73.96613311767578","INTEGRA PARTNERS LLC","NEW YORK CITY HEALTH AND HOSPITALS CORPORATION","","The Brooklyn Hospital Center","0","1457873366","","BETH CITRONI","","","2021-05-01","","","0","Sio flex pelvic/sacr pre ots","188.36","58.26","1"
"1538144910","1245410943","BURLINGTON","WASHINGTON","NORTH CAROLINA","DISTRICT OF COLUMBIA","27215","20016","36.03179168701172","38.938148498535156","-79.48890686035156","-77.09146881103516","LABORATORY CORPORATION OF AMERICA HOLDINGS","JAR, INC.","","VCU Community Memorial Hospital","0","1427779560","","DORIS FATUROTI","","","2024-07-01","","","84443","Assay Of Thyroid Stimulating Hormone Tsh","753","98.7","1"
"1962502229","1467586792","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11219","40.70616149902344","40.63267135620117","-74.00907135009766","-73.99668884277344","INTEGRA PARTNERS LLC","BORO PARK OBSTETRICS & GYNECOLOGY P.C.","","Maimonides Medical Center","0","1659616480","","JENNIFER WILEN","","","2018-02-01","","","0","Electric breast pump","173.47","173.47","1"
"1952355521","1881683100","PHILADELPHIA","PITTSBURGH","PENNSYLVANIA","PENNSYLVANIA","19134","15213","39.989810943603516","40.4439811706543","-75.1084213256836","-79.95523834228516","CONTINUUM, LLC","UNIVERSITY OF PITTSBURGH PHYSICIANS","","UPMC Presbyterian","0","1023085388","","SANJAY LAMBORE","","","2022-03-01","","","0","Lubricant per ounce","4.4","4.4","1"
"1962502229","0","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","","","","0","1194303024","","GABRIELA WEIGEL","","","2022-11-01","","","0","Electric breast pump","376.48","376.48","2"
"1689600975","1972542264","ANN ARBOR","DAVENPORT","MICHIGAN","IOWA","48108","52803","42.222171783447266","41.53865051269531","-83.73179626464844","-90.55606079101562","HURON VALLEY AMBULANCE INC","GENESIS HEALTH SYSTEM","","Genesis Medical Center, Davenport, East Rusholme Street","0","1720668841","","JESSICA MEYERS","","","2023-03-01","","","0","Bls","1529.35","772","1"
"1861426504","0","MEMPHIS","","TENNESSEE","","38119","","35.07978057861328","0","-89.84588623046875","0","KROGER PHARMACY","","","","0","1861426504","","KROGER PHARMACY","","","2017-09-01","","","90662","Iiv Vaccine Preserv Free Increased Ag Content Im","60","49.03","1"
"1942394119","1790332187","ALISO VIEJO","","CALIFORNIA","","92656","","33.576229095458984","0","-117.73039245605469","0","MEDICA","BOULDER COMMUNITY HEALTH","","Foothills Hospital","0","1154966174","","JESSICA DACIC","","","2024-03-01","","","0","Electric breast pump","500","500","1"
"1083655476","1174512792","TUCSON","TUCSON","ARIZONA","ARIZONA","85745","85712","32.2587890625","32.2523307800293","-111.0897216796875","-110.88648223876953","PREFERRED HOMECARE","TUCSON MEDICAL CENTER","","Tucson Medical Center (TMC)","0","1154989788","","MAITREYI WARHADPANDE","","","2022-12-01","","","0","Portable gaseous 02","525","125","1"
"1962502229","1407804669","NEW YORK","LOWELL","NEW YORK","MASSACHUSETTS","10005","01854","40.70616149902344","42.649070739746094","-74.00907135009766","-71.34805297851562","INTEGRA PARTNERS LLC","THE LOWELL GENERAL HOSPITAL","","Lowell General Hospital","0","1316901127","","KAREN FORTUNE","","","2023-09-01","","","0","Electric breast pump","260","200","1"
"1265587000","1164481529","FARMINGDALE","PORT JEFFERSON","NEW YORK","NEW YORK","11735","11714","40.731590270996094","40.74253845214844","-73.43270111083984","-73.4860610961914","APEX LABORATORY, INC.","ST. CHARLES HOSPITAL","","Catholic Health Saint Charles Hospital","0","1073890810","","SCOTT STEIN","","","2020-08-01","","","85027","Blood Count Complete Automated","51.78","6.47","1"
